Time,E1,I1,E2,I2,E3,I3,AI8,Pm,Torque,Category
2.951,-401.5953537,0.488832456,513.9508006,0.279145625,513.9508006,-0.76797808,1402.179356,149.0007064,1,NORMAL
2.952,-493.6798301,0.278103866,437.192664,0.489711417,437.192664,-0.767815283,1402.179399,148.9996232,1,NORMAL
2.953,-537.439485,0.040152571,317.6390633,0.652340814,317.6390633,-0.692493385,1402.179429,148.9954518,1,NORMAL
2.954,-528.5908186,-0.201729145,166.992738,0.75111458,166.992738,-0.549385434,1402.179433,148.9897994,1,NORMAL
2.955,-468,-0.423864198,-3.52E-11,0.776364027,-3.52E-11,-0.352499829,1402.179411,148.9848117,1,NORMAL
2.956,-361.5980806,-0.604508497,-166.992738,0.725617574,-166.992738,-0.121109078,1402.179369,148.9824009,1,NORMAL
2.957,-219.8004217,-0.725979304,-317.6390633,0.603842616,-317.6390633,0.122136687,1402.179323,148.9834832,1,NORMAL
2.958,-56.48716608,-0.776386232,-437.192664,0.422959296,-437.192664,0.353426936,1402.179292,148.9876668,1,NORMAL
2.959,112.3554469,-0.75079501,-513.9508006,0.200673764,-513.9508006,0.550121247,1402.179286,148.9933214,1,NORMAL
2.96,270.199926,-0.651710722,-540.399852,-0.041255134,-540.399852,0.692965856,1402.179307,148.9983114,1,NORMAL
2.961,401.5953537,-0.48883243,-513.9508006,-0.279145679,-513.9508006,0.767978109,1402.179347,149.0007271,1,NORMAL
2.962,493.6798301,-0.27810384,-437.192664,-0.489711452,-437.192664,0.767815293,1402.17939,148.9996367,1,NORMAL
2.963,537.439485,-0.040152525,-317.6390633,-0.652340858,-317.6390633,0.692493383,1402.17942,148.9954705,1,NORMAL
2.964,528.5908186,0.201729176,-166.992738,-0.7511146,-166.992738,0.549385423,1402.179425,148.9898115,1,NORMAL
2.965,468,0.423864248,-3.21E-11,-0.776364048,-3.21E-11,0.3524998,1402.179402,148.9848303,1,NORMAL
2.966,361.5980806,0.604508547,166.992738,-0.725617582,166.992738,0.121109036,1402.17936,148.9824203,1,NORMAL
2.967,219.8004217,0.725979359,317.6390633,-0.603842607,317.6390633,-0.122136752,1402.179315,148.9835078,1,NORMAL
2.968,56.48716608,0.776386245,437.192664,-0.422959289,437.192664,-0.353426955,1402.179284,148.9876732,1,NORMAL
2.969,-112.3554469,0.750795026,513.9508006,-0.200673734,513.9508006,-0.550121292,1402.179278,148.9933369,1,NORMAL
2.97,-270.199926,0.651710725,540.399852,0.041255159,540.399852,-0.692965884,1402.179299,148.998322,1,NORMAL
2.971,-401.5953537,0.488832435,513.9508006,0.27914568,513.9508006,-0.767978115,1402.179338,149.0007272,1,NORMAL
2.972,-493.6798301,0.278103811,437.192664,0.4897115,437.192664,-0.767815312,1402.179382,148.9996541,1,NORMAL
2.973,-537.439485,0.040152496,317.6390633,0.652340894,317.6390633,-0.69249339,1402.179412,148.9954833,1,NORMAL
2.974,-528.5908186,-0.201729217,166.992738,0.751114636,166.992738,-0.549385419,1402.179417,148.9898264,1,NORMAL
2.975,-468,-0.423864271,-2.36E-11,0.776364064,-2.36E-11,-0.352499793,1402.179394,148.9848379,1,NORMAL
2.976,-361.5980806,-0.604508563,-166.992738,0.725617589,-166.992738,-0.121109026,1402.179352,148.9824254,1,NORMAL
2.977,-219.8004217,-0.725979389,-317.6390633,0.603842606,-317.6390633,0.122136783,1402.179308,148.9835194,1,NORMAL
2.978,-56.48716608,-0.776386277,-437.192664,0.422959274,-437.192664,0.353427003,1402.179276,148.9876895,1,NORMAL
2.979,112.3554469,-0.750795038,-513.9508006,0.200673725,-513.9508006,0.550121314,1402.17927,148.9933429,1,NORMAL
2.98,270.199926,-0.651710731,-540.399852,-0.041255184,-540.399852,0.692965915,1402.179291,148.9983325,1,NORMAL
2.981,401.5953537,-0.488832434,-513.9508006,-0.279145718,-513.9508006,0.767978151,1402.179331,149.0007396,1,NORMAL
2.982,493.6798301,-0.278103822,-437.192664,-0.489711509,-437.192664,0.76781533,1402.179374,148.999654,1,NORMAL
2.983,537.439485,-0.040152511,-317.6390633,-0.652340894,-317.6390633,0.692493405,1402.179404,148.9954796,1,NORMAL
2.984,528.5908186,0.201729229,-166.992738,-0.751114655,-166.992738,0.549385426,1402.179409,148.9898307,1,NORMAL
2.985,468,0.423864275,1.78E-11,-0.776364075,1.78E-11,0.3524998,1402.179386,148.9848384,1,NORMAL
2.986,361.5980806,0.604508584,166.992738,-0.725617603,166.992738,0.121109019,1402.179345,148.9824312,1,NORMAL
2.987,219.8004217,0.725979398,317.6390633,-0.603842616,317.6390633,-0.122136782,1402.1793,148.9835205,1,NORMAL
2.988,56.48716608,0.776386287,437.192664,-0.422959281,437.192664,-0.353427006,1402.179269,148.9876907,1,NORMAL
2.989,-112.3554469,0.750795054,513.9508006,-0.200673716,513.9508006,-0.550121337,1402.179263,148.9933514,1,NORMAL
2.99,-270.199926,0.651710741,540.399852,0.041255195,540.399852,-0.692965936,1402.179284,148.9983386,1,NORMAL
2.991,-401.5953537,0.488832425,513.9508006,0.27914575,513.9508006,-0.767978175,1402.179324,149.0007529,1,NORMAL
2.992,-493.6798301,0.278103815,437.192664,0.489711521,437.192664,-0.767815336,1402.179368,148.9996601,1,NORMAL
2.993,-537.439485,0.040152472,317.6390633,0.652340936,317.6390633,-0.692493407,1402.179398,148.9954976,1,NORMAL
2.994,-528.5908186,-0.201729241,166.992738,0.751114663,166.992738,-0.549385422,1402.179403,148.9898369,1,NORMAL
2.995,-468,-0.423864316,-1.19E-11,0.776364092,-1.19E-11,-0.352499776,1402.179381,148.9848541,1,NORMAL
2.996,-361.5980806,-0.604508604,-166.992738,0.725617603,-166.992738,-0.121108999,1402.179339,148.9824405,1,NORMAL
2.997,-219.8004217,-0.725979414,-317.6390633,0.603842605,-317.6390633,0.12213681,1402.179294,148.9835305,1,NORMAL
2.998,-56.48716608,-0.776386295,-437.192664,0.422959261,-437.192664,0.353427034,1402.179263,148.9877009,1,NORMAL
2.999,112.3554469,-0.750795049,-513.9508006,0.200673698,-513.9508006,0.550121351,1402.179257,148.9933574,1,NORMAL
3,270.199926,-0.651710729,-540.399852,-0.041255222,-540.399852,0.69296595,1402.179278,148.9983483,1,NORMAL
3.001,401.5953537,-0.488832418,-513.9508006,-0.279145757,-513.9508006,0.767978176,1402.179318,149.0007547,1,NORMAL
3.002,493.6798301,-0.278103791,-437.192664,-0.489711552,-437.192664,0.767815343,1402.179362,148.9996711,1,NORMAL
3.003,537.439485,-0.040152465,-317.6390633,-0.652340939,-317.6390633,0.692493404,1402.179392,148.9954993,1,NORMAL
3.004,528.5908186,0.20172927,-166.992738,-0.751114682,-166.992738,0.549385412,1402.179397,148.9898464,1,NORMAL
3.005,468,0.42386433,6.08E-12,-0.776364098,6.08E-12,0.352499768,1402.179375,148.9848582,1,NORMAL
3.006,361.5980806,0.604508622,166.992738,-0.725617606,166.992738,0.121108984,1402.179333,148.982447,1,NORMAL
3.007,219.8004217,0.725979411,317.6390633,-0.603842608,317.6390633,-0.122136803,1402.179288,148.9835288,1,NORMAL
3.008,56.48716608,0.776386312,437.192664,-0.422959249,437.192664,-0.353427063,1402.179257,148.987712,1,NORMAL
3.009,-112.3554469,0.750795054,513.9508006,-0.200673683,513.9508006,-0.550121372,1402.179251,148.9933661,1,NORMAL
3.01,-270.199926,0.651710728,540.399852,0.041255239,540.399852,-0.692965967,1402.179273,148.9983557,1,NORMAL
3.011,-401.5953537,0.488832397,513.9508006,0.279145799,513.9508006,-0.767978196,1402.179313,149.0007709,1,NORMAL
3.012,-493.6798301,0.278103772,437.192664,0.489711575,437.192664,-0.767815347,1402.179357,148.99968,1,NORMAL
3.013,-537.439485,0.04015243,317.6390633,0.652340971,317.6390633,-0.692493401,1402.179387,148.9955134,1,NORMAL
3.014,-528.5908186,-0.201729289,166.992738,0.751114692,166.992738,-0.549385404,1402.179392,148.9898538,1,NORMAL
3.015,-468,-0.423864367,-2.84E-13,0.776364112,-2.84E-13,-0.352499745,1402.17937,148.9848722,1,NORMAL
3.016,-361.5980806,-0.60450866,-166.992738,0.725617612,-166.992738,-0.121108952,1402.179329,148.9824617,1,NORMAL
3.017,-219.8004217,-0.725979455,-317.6390633,0.6038426,-317.6390633,0.122136855,1402.179284,148.9835487,1,NORMAL
3.018,-56.48716608,-0.776386316,-437.192664,0.422959247,-437.192664,0.353427069,1402.179252,148.9877137,1,NORMAL
3.019,112.3554469,-0.750795066,-513.9508006,0.200673662,-513.9508006,0.550121404,1402.179247,148.993377,1,NORMAL
3.02,270.199926,-0.65171073,-540.399852,-0.041255254,-540.399852,0.692965984,1402.179268,148.9983616,1,NORMAL
3.021,401.5953537,-0.488832405,-513.9508006,-0.279145788,-513.9508006,0.767978193,1402.179308,149.0007663,1,NORMAL
3.022,493.6798301,-0.278103751,-437.192664,-0.48971161,-437.192664,0.767815361,1402.179352,148.9996928,1,NORMAL
3.023,537.439485,-0.040152411,-317.6390633,-0.652340995,-317.6390633,0.692493406,1402.179383,148.9955216,1,NORMAL
3.024,528.5908186,0.201729317,-166.992738,-0.751114719,-166.992738,0.549385401,1402.179388,148.9898643,1,NORMAL
3.025,468,0.423864377,-5.54E-12,-0.776364121,-5.54E-12,0.352499744,1402.179365,148.9848753,1,NORMAL
3.026,361.5980806,0.604508664,166.992738,-0.725617616,166.992738,0.121108952,1402.179324,148.9824624,1,NORMAL
3.027,219.8004217,0.725979475,317.6390633,-0.6038426,317.6390633,-0.122136876,1402.17928,148.9835559,1,NORMAL
3.028,56.48716608,0.776386341,437.192664,-0.422959237,437.192664,-0.353427104,1402.179248,148.9877257,1,NORMAL
3.029,-112.3554469,0.750795074,513.9508006,-0.20067366,513.9508006,-0.550121414,1402.179242,148.9933787,1,NORMAL
3.03,-270.199926,0.651710736,540.399852,0.041255268,540.399852,-0.692966004,1402.179264,148.9983679,1,NORMAL
3.031,-401.5953537,0.488832407,513.9508006,0.279145813,513.9508006,-0.767978221,1402.179304,149.0007746,1,NORMAL
3.032,-493.6798301,0.278103768,437.192664,0.489711607,437.192664,-0.767815374,1402.179348,148.9996886,1,NORMAL
3.033,-537.439485,0.040152435,317.6390633,0.652340984,317.6390633,-0.692493419,1402.179378,148.9955138,1,NORMAL
3.034,-528.5908186,-0.201729319,166.992738,0.751114729,166.992738,-0.54938541,1402.179383,148.9898646,1,NORMAL
3.035,-468,-0.42386437,-5.01E-11,0.776364126,-5.01E-11,-0.352499756,1402.17936,148.9848718,1,NORMAL
3.036,-361.5980806,-0.604508674,-166.992738,0.725617626,-166.992738,-0.121108952,1402.179319,148.9824643,1,NORMAL
3.037,-219.8004217,-0.725979475,-317.6390633,0.603842611,-317.6390633,0.122136865,1402.179275,148.9835531,1,NORMAL
3.038,-56.48716608,-0.776386344,-437.192664,0.422959248,-437.192664,0.353427097,1402.179244,148.9877231,1,NORMAL
3.039,112.3554469,-0.750795085,-513.9508006,0.20067366,-513.9508006,0.550121425,1402.179238,148.9933829,1,NORMAL
3.04,270.199926,-0.651710745,-540.399852,-0.041255272,-540.399852,0.692966017,1402.17926,148.9983708,1,NORMAL
3.041,401.5953537,-0.488832401,-513.9508006,-0.279145837,-513.9508006,0.767978238,1402.1793,149.0007845,1,NORMAL
3.042,493.6798301,-0.278103766,-437.192664,-0.489711609,-437.192664,0.767815376,1402.179344,148.9996913,1,NORMAL
3.043,537.439485,-0.040152404,-317.6390633,-0.652341017,-317.6390633,0.69249342,1402.179375,148.9955282,1,NORMAL
3.044,528.5908186,0.201729321,-166.992738,-0.751114729,-166.992738,0.549385408,1402.17938,148.9898671,1,NORMAL
3.045,468,0.4238644,-1.72E-11,-0.776364137,-1.72E-11,0.352499737,1402.179358,148.9848839,1,NORMAL
3.046,361.5980806,0.604508684,166.992738,-0.725617624,166.992738,0.12110894,1402.179316,148.9824699,1,NORMAL
3.047,219.8004217,0.725979483,317.6390633,-0.6038426,317.6390633,-0.122136884,1402.179272,148.9835596,1,NORMAL
3.048,56.48716608,0.776386346,437.192664,-0.422959231,437.192664,-0.353427115,1402.179241,148.9877297,1,NORMAL
3.049,-112.3554469,0.750795077,513.9508006,-0.200673647,513.9508006,-0.550121431,1402.179235,148.9933857,1,NORMAL
3.05,-270.199926,0.651710732,540.399852,0.041255289,540.399852,-0.692966021,1402.179257,148.9983764,1,NORMAL
3.051,-401.5953537,0.488832397,513.9508006,0.279145834,513.9508006,-0.767978231,1402.179297,149.0007825,1,NORMAL
3.052,-493.6798301,0.278103748,437.192664,0.48971163,437.192664,-0.767815378,1402.179341,148.9996985,1,NORMAL
3.053,-537.439485,0.040152405,317.6390633,0.65234101,317.6390633,-0.692493415,1402.179371,148.9955264,1,NORMAL
3.054,-528.5908186,-0.201729341,166.992738,0.751114741,166.992738,-0.5493854,1402.179376,148.9898731,1,NORMAL
3.055,-468,-0.423864405,-3.84E-11,0.776364138,-3.84E-11,-0.352499734,1402.179354,148.9848847,1,NORMAL
3.056,-361.5980806,-0.604508694,-166.992738,0.725617625,-166.992738,-0.121108931,1402.179313,148.9824731,1,NORMAL
3.057,-219.8004217,-0.725979473,-317.6390633,0.603842604,-317.6390633,0.122136869,1402.179268,148.9835546,1,NORMAL
3.058,-56.48716608,-0.776386357,-437.192664,0.422959223,-437.192664,0.353427134,1402.179238,148.9877375,1,NORMAL
3.059,112.3554469,-0.75079508,-513.9508006,0.200673637,-513.9508006,0.550121442,1402.179232,148.9933913,1,NORMAL
3.06,270.199926,-0.651710731,-540.399852,-0.041255299,-540.399852,0.69296603,1402.179253,148.9983806,1,NORMAL
3.061,401.5953537,-0.488832378,-513.9508006,-0.279145867,-513.9508006,0.767978245,1402.179294,149.0007955,1,NORMAL
3.062,493.6798301,-0.278103734,-437.192664,-0.489711644,-437.192664,0.767815378,1402.179338,148.9997044,1,NORMAL
3.063,537.439485,-0.040152377,-317.6390633,-0.652341035,-317.6390633,0.692493411,1402.179368,148.9955374,1,NORMAL
3.064,528.5908186,0.201729352,-166.992738,-0.751114745,-166.992738,0.549385392,1402.179373,148.9898776,1,NORMAL
3.065,468,0.423864434,-2.89E-11,-0.776364148,-2.89E-11,0.352499714,1402.179352,148.9848957,1,NORMAL
3.066,361.5980806,0.604508724,166.992738,-0.725617628,166.992738,0.121108905,1402.179311,148.982485,1,NORMAL
3.067,219.8004217,0.72597951,317.6390633,-0.603842596,317.6390633,-0.122136914,1402.179266,148.9835718,1,NORMAL
3.068,56.48716608,0.776386356,437.192664,-0.422959224,437.192664,-0.353427133,1402.179235,148.9877365,1,NORMAL
3.069,-112.3554469,0.750795088,513.9508006,-0.200673621,513.9508006,-0.550121467,1402.179229,148.9933995,1,NORMAL
3.07,-270.199926,0.651710732,540.399852,0.041255307,540.399852,-0.69296604,1402.179251,148.9983839,1,NORMAL
3.071,-401.5953537,0.488832389,513.9508006,0.279145848,513.9508006,-0.767978237,1402.179291,149.0007884,1,NORMAL
3.072,-493.6798301,0.278103716,437.192664,0.489711672,437.192664,-0.767815388,1402.179336,148.9997146,1,NORMAL
3.073,-537.439485,0.040152363,317.6390633,0.652341052,317.6390633,-0.692493415,1402.179366,148.9955432,1,NORMAL
3.074,-528.5908186,-0.201729374,166.992738,0.751114766,166.992738,-0.549385391,1402.179371,148.9898857,1,NORMAL
3.075,-468,-0.423864437,-2.68E-11,0.776364154,-2.68E-11,-0.352499716,1402.179349,148.9848965,1,NORMAL
3.076,-361.5980806,-0.604508721,-166.992738,0.72561763,-166.992738,-0.121108909,1402.179308,148.9824833,1,NORMAL
3.077,-219.8004217,-0.725979524,-317.6390633,0.603842596,-317.6390633,0.122136928,1402.179263,148.9835767,1,NORMAL
3.078,-56.48716608,-0.776386377,-437.192664,0.422959215,-437.192664,0.353427162,1402.179232,148.9877462,1,NORMAL
3.079,112.3554469,-0.750795094,-513.9508006,0.200673623,-513.9508006,0.550121471,1402.179226,148.9933991,1,NORMAL
3.08,270.199926,-0.651710738,-540.399852,-0.041255317,-540.399852,0.692966055,1402.179248,148.9983881,1,NORMAL
3.081,401.5953537,-0.488832392,-513.9508006,-0.279145869,-513.9508006,0.76797826,1402.179288,149.0007946,1,NORMAL
3.082,493.6798301,-0.278103736,-437.192664,-0.489711663,-437.192664,0.767815399,1402.179332,148.9997084,1,NORMAL
3.083,537.439485,-0.040152391,-317.6390633,-0.652341036,-317.6390633,0.692493427,1402.179362,148.9955335,1,NORMAL
3.084,528.5908186,0.201729371,-166.992738,-0.751114771,-166.992738,0.549385401,1402.179368,148.989884,1,NORMAL
3.085,468,0.423864425,2.09E-11,-0.776364155,2.09E-11,0.35249973,1402.179345,148.9848911,1,NORMAL
3.086,361.5980806,0.604508726,166.992738,-0.72561764,166.992738,0.121108913,1402.179304,148.9824834,1,NORMAL
3.087,219.8004217,0.72597952,317.6390633,-0.603842607,317.6390633,-0.122136913,1402.17926,148.983572,1,NORMAL
3.088,56.48716608,0.776386377,437.192664,-0.422959228,437.192664,-0.35342715,1402.179229,148.9877419,1,NORMAL
3.089,-112.3554469,0.750795103,513.9508006,-0.200673626,513.9508006,-0.550121477,1402.179223,148.9934013,1,NORMAL
3.09,-270.199926,0.651710747,540.399852,0.041255317,540.399852,-0.692966064,1402.179245,148.9983896,1,NORMAL
3.091,-401.5953537,0.488832387,513.9508006,0.279145888,513.9508006,-0.767978274,1402.179286,149.0008031,1,NORMAL
3.092,-493.6798301,0.278103737,437.192664,0.489711661,437.192664,-0.767815399,1402.17933,148.9997097,1,NORMAL
3.093,-537.439485,0.040152363,317.6390633,0.652341065,317.6390633,-0.692493427,1402.179361,148.9955465,1,NORMAL
3.094,-528.5908186,-0.20172937,166.992738,0.751114769,166.992738,-0.549385399,1402.179366,148.9898852,1,NORMAL
3.095,-468,-0.423864451,-1.51E-11,0.776364164,-1.51E-11,-0.352499713,1402.179344,148.9849018,1,NORMAL
3.096,-361.5980806,-0.604508733,-166.992738,0.725617636,-166.992738,-0.121108903,1402.179302,148.9824878,1,NORMAL
3.097,-219.8004217,-0.725979525,-317.6390633,0.603842596,-317.6390633,0.122136929,1402.179258,148.9835773,1,NORMAL
3.098,-56.48716608,-0.776386377,-437.192664,0.422959212,-437.192664,0.353427164,1402.179227,148.9877472,1,NORMAL
3.099,112.3554469,-0.750795094,-513.9508006,0.200673615,-513.9508006,0.55012148,1402.179221,148.9934032,1,NORMAL
3.1,270.199926,-0.651710734,-540.399852,-0.041255331,-540.399852,0.692966064,1402.179243,148.9983937,1,NORMAL
3.101,401.5953537,-0.488832384,-513.9508006,-0.279145881,-513.9508006,0.767978265,1402.179283,149.0007997,1,NORMAL
3.102,493.6798301,-0.278103721,-437.192664,-0.489711678,-437.192664,0.767815399,1402.179327,148.9997157,1,NORMAL
3.103,537.439485,-0.040152367,-317.6390633,-0.652341055,-317.6390633,0.692493422,1402.179358,148.9955434,1,NORMAL
3.104,528.5908186,0.201729386,-166.992738,-0.751114778,-166.992738,0.549385391,1402.179363,148.98989,1,NORMAL
3.105,468,0.423864452,9.27E-12,-0.776364163,9.27E-12,0.352499711,1402.179341,148.9849015,1,NORMAL
3.106,361.5980806,0.604508739,166.992738,-0.725617637,166.992738,0.121108897,1402.1793,148.9824898,1,NORMAL
3.107,219.8004217,0.725979512,317.6390633,-0.6038426,317.6390633,-0.122136911,1402.179255,148.9835712,1,NORMAL
3.108,56.48716608,0.776386386,437.192664,-0.422959205,437.192664,-0.353427181,1402.179225,148.9877539,1,NORMAL
3.109,-112.3554469,0.750795096,513.9508006,-0.200673607,513.9508006,-0.550121488,1402.179219,148.9934077,1,NORMAL
3.11,-270.199926,0.651710732,540.399852,0.041255338,540.399852,-0.692966071,1402.17924,148.998397,1,NORMAL
3.111,-401.5953537,0.488832365,513.9508006,0.279145912,513.9508006,-0.767978277,1402.179281,149.0008118,1,NORMAL
3.112,-493.6798301,0.278103708,437.192664,0.48971169,437.192664,-0.767815398,1402.179325,148.9997206,1,NORMAL
3.113,-537.439485,0.04015234,317.6390633,0.652341077,317.6390633,-0.692493417,1402.179355,148.9955536,1,NORMAL
3.114,-528.5908186,-0.201729395,166.992738,0.751114779,166.992738,-0.549385384,1402.179361,148.9898938,1,NORMAL
3.115,-468,-0.423864479,-6.49E-11,0.776364172,-6.49E-11,-0.352499692,1402.179339,148.9849118,1,NORMAL
3.116,-361.5980806,-0.604508767,-166.992738,0.725617639,-166.992738,-0.121108872,1402.179298,148.982501,1,NORMAL
3.117,-219.8004217,-0.725979547,-317.6390633,0.603842592,-317.6390633,0.122136955,1402.179253,148.9835877,1,NORMAL
3.118,-56.48716608,-0.776386384,-437.192664,0.422959206,-437.192664,0.353427178,1402.179222,148.9877524,1,NORMAL
3.119,112.3554469,-0.750795103,-513.9508006,0.200673592,-513.9508006,0.550121511,1402.179216,148.9934154,1,NORMAL
3.12,270.199926,-0.651710733,-540.399852,-0.041255346,-540.399852,0.692966079,1402.179238,148.9983998,1,NORMAL
3.121,401.5953537,-0.488832376,-513.9508006,-0.279145892,-513.9508006,0.767978268,1402.179278,149.0008043,1,NORMAL
3.122,493.6798301,-0.278103691,-437.192664,-0.489711717,-437.192664,0.767815408,1402.179323,148.9997305,1,NORMAL
3.123,537.439485,-0.040152328,-317.6390633,-0.652341094,-317.6390633,0.692493421,1402.179353,148.9955591,1,NORMAL
3.124,528.5908186,0.201729416,-166.992738,-0.751114799,-166.992738,0.549385383,1402.179358,148.9899015,1,NORMAL
3.125,468,0.423864482,-2.36E-12,-0.776364177,-2.36E-12,0.352499695,1402.179336,148.9849123,1,NORMAL
3.126,361.5980806,0.604508764,166.992738,-0.725617641,166.992738,0.121108877,1402.179295,148.9824991,1,NORMAL
